0.00000000e+00	-0.00000000e+00	0.00000000e+00	-0.00000000e+00	0.00000000e+00
1.00000000e-02	2.69159995e-08	5.52900163e-08	-0.00000000e+00	0.00000000e+00
2.00000000e-02	4.25789210e-07	5.02449481e-07	-0.00000000e+00	0.00000000e+00
3.00000000e-02	-2.75836413e-06	6.15017004e-06	-0.00000000e+00	0.00000000e+00
4.00000000e-02	-1.69811722e-04	2.74696956e-07	-0.00000000e+00	0.00000000e+00
5.00000000e-02	-7.91815503e-04	-8.52832137e-04	-0.00000000e+00	0.00000000e+00
6.00000000e-02	9.35159295e-05	-2.21665700e-03	-0.00000000e+00	0.00000000e+00
7.00000000e-02	8.89927419e-04	-8.34114475e-04	-0.00000000e+00	0.00000000e+00
8.00000000e-02	1.69886526e-04	2.21911701e-05	-0.00000000e+00	0.00000000e+00
9.00000000e-02	-1.09362008e-05	3.99466431e-05	-0.00000000e+00	0.00000000e+00
1.00000000e-01	-2.51073653e-05	2.20517653e-05	-0.00000000e+00	0.00000000e+00
1.10000000e-01	-2.49308379e-05	-1.65283404e-05	-0.00000000e+00	0.00000000e+00
1.20000000e-01	-1.52765073e-05	-4.98958992e-05	-0.00000000e+00	0.00000000e+00
1.30000000e-01	-7.98606243e-06	-4.16087807e-05	-0.00000000e+00	0.00000000e+00
1.40000000e-01	-5.30966932e-05	-4.27063343e-05	-0.00000000e+00	0.00000000e+00
1.50000000e-01	1.54927301e-04	-4.65009928e-04	-0.00000000e+00	0.00000000e+00
1.60000000e-01	3.50002409e-03	-3.47748080e-04	-0.00000000e+00	0.00000000e+00
1.70000000e-01	6.46989379e-03	6.05416374e-03	-0.00000000e+00	0.00000000e+00
1.80000000e-01	3.32634574e-04	7.11668333e-03	-0.00000000e+00	0.00000000e+00
1.90000000e-01	-1.08232157e-03	1.09933832e-03	-0.00000000e+00	0.00000000e+00
2.00000000e-01	-1.14771527e-04	-5.77748624e-04	-0.00000000e+00	0.00000000e+00
2.10000000e-01	9.06646391e-05	-6.77799687e-04	-0.00000000e+00	0.00000000e+00
2.20000000e-01	3.01551884e-04	-2.92158673e-04	-0.00000000e+00	0.00000000e+00
2.30000000e-01	4.91075613e-04	2.65436578e-04	-0.00000000e+00	0.00000000e+00
2.40000000e-01	3.37910213e-04	4.43622347e-04	-0.00000000e+00	0.00000000e+00
2.50000000e-01	2.45258038e-05	1.37738245e-04	-0.00000000e+00	0.00000000e+00
2.60000000e-01	4.88325178e-04	-4.88188688e-05	-0.00000000e+00	0.00000000e+00
2.70000000e-01	1.87030353e-03	1.11238423e-03	-0.00000000e+00	0.00000000e+00
2.80000000e-01	8.03294630e-04	2.65367302e-03	-0.00000000e+00	0.00000000e+00
2.90000000e-01	-1.68196182e-03	9.14766961e-04	-0.00000000e+00	0.00000000e+00
3.00000000e-01	-6.18669641e-04	5.52657178e-04	-0.00000000e+00	0.00000000e+00
3.10000000e-01	1.20392326e-03	2.97778275e-03	-0.00000000e+00	0.00000000e+00
3.20000000e-01	1.69473036e-03	4.41371620e-03	-0.00000000e+00	0.00000000e+00
3.30000000e-01	7.83697872e-04	3.91712447e-03	-0.00000000e+00	0.00000000e+00
3.40000000e-01	-1.64747573e-03	1.48101617e-03	-0.00000000e+00	0.00000000e+00
3.50000000e-01	-2.91858900e-03	-4.15715491e-04	-0.00000000e+00	0.00000000e+00
3.60000000e-01	-6.65260343e-05	-8.04910165e-04	-0.00000000e+00	0.00000000e+00
3.70000000e-01	1.93967662e-03	-3.23515988e-04	-0.00000000e+00	0.00000000e+00
3.80000000e-01	-5.53953061e-04	9.21692952e-04	-0.00000000e+00	0.00000000e+00
3.90000000e-01	-6.03174335e-03	5.01166936e-03	-0.00000000e+00	0.00000000e+00
4.00000000e-01	-8.44529177e-03	1.00849817e-02	-0.00000000e+00	0.00000000e+00
4.10000000e-01	-4.34838149e-03	6.20997171e-03	-0.00000000e+00	0.00000000e+00
4.20000000e-01	-4.23752891e-03	-2.80331197e-03	-0.00000000e+00	0.00000000e+00
4.30000000e-01	-7.55701512e-03	-9.11723690e-03	-0.00000000e+00	0.00000000e+00
4.40000000e-01	-9.75266271e-03	-1.32421007e-02	-0.00000000e+00	0.00000000e+00
4.50000000e-01	-7.26759120e-03	-9.03818214e-03	-0.00000000e+00	0.00000000e+00
4.60000000e-01	4.11821965e-03	-4.06665066e-03	-0.00000000e+00	0.00000000e+00
4.70000000e-01	2.74088426e-04	-1.04416660e-03	-0.00000000e+00	0.00000000e+00
4.80000000e-01	-7.69099622e-03	7.24444128e-03	-0.00000000e+00	0.00000000e+00
4.90000000e-01	-6.87066158e-03	3.01953053e-03	-0.00000000e+00	0.00000000e+00
5.00000000e-01	-1.83834061e-03	-7.25681985e-04	-0.00000000e+00	0.00000000e+00
5.10000000e-01	1.03093999e-03	-6.89670936e-03	-0.00000000e+00	0.00000000e+00
5.20000000e-01	-9.52750635e-03	-1.44492802e-02	-0.00000000e+00	0.00000000e+00
5.30000000e-01	-1.28745802e-02	-5.36300198e-03	-0.00000000e+00	0.00000000e+00
5.40000000e-01	-3.69582787e-03	7.29120494e-03	-0.00000000e+00	0.00000000e+00
5.50000000e-01	9.41797107e-03	1.11646945e-02	-0.00000000e+00	0.00000000e+00
5.60000000e-01	1.15466612e-02	6.94772988e-03	-0.00000000e+00	0.00000000e+00
5.70000000e-01	1.07028324e-02	2.38962909e-03	-0.00000000e+00	0.00000000e+00
5.80000000e-01	1.16044988e-03	-6.39006411e-03	-0.00000000e+00	0.00000000e+00
5.90000000e-01	-5.79559780e-04	2.71960421e-03	-0.00000000e+00	0.00000000e+00
6.00000000e-01	4.11867029e-03	-1.61056219e-03	-0.00000000e+00	0.00000000e+00
6.10000000e-01	-2.70271230e-03	-2.20061139e-03	-0.00000000e+00	0.00000000e+00
6.20000000e-01	1.53991472e-02	-7.15814846e-03	-0.00000000e+00	0.00000000e+00
6.30000000e-01	6.31642202e-03	-2.71505718e-02	-0.00000000e+00	0.00000000e+00
6.40000000e-01	-3.48906025e-02	-9.23275220e-03	-0.00000000e+00	0.00000000e+00
6.50000000e-01	-2.00739461e-02	3.57584702e-02	-0.00000000e+00	0.00000000e+00
6.60000000e-01	5.11871830e-02	3.92463975e-02	-0.00000000e+00	0.00000000e+00
6.70000000e-01	9.27624359e-02	-5.64447178e-03	-0.00000000e+00	0.00000000e+00
6.80000000e-01	6.66352601e-02	-2.78670648e-02	-0.00000000e+00	0.00000000e+00
6.90000000e-01	2.18829283e-02	-1.63209500e-02	-0.00000000e+00	0.00000000e+00
7.00000000e-01	-5.26300006e-03	-3.89023718e-02	-0.00000000e+00	0.00000000e+00
7.10000000e-01	-7.26429551e-03	-9.09001704e-02	-0.00000000e+00	0.00000000e+00
7.20000000e-01	1.66051564e-02	-8.96905915e-02	-0.00000000e+00	0.00000000e+00
7.30000000e-01	3.52548020e-02	-5.44776815e-02	-0.00000000e+00	0.00000000e+00
7.40000000e-01	2.73787019e-02	-6.40975349e-02	-0.00000000e+00	0.00000000e+00
7.50000000e-01	2.28601276e-02	-8.12217104e-02	-0.00000000e+00	0.00000000e+00
7.60000000e-01	3.29148344e-02	-5.08429665e-02	-0.00000000e+00	0.00000000e+00
7.70000000e-01	3.49698789e-02	-1.77971613e-02	-0.00000000e+00	0.00000000e+00
7.80000000e-01	8.40882661e-03	-4.95023068e-03	-0.00000000e+00	0.00000000e+00
7.90000000e-01	-3.03840812e-02	1.14557445e-02	-0.00000000e+00	0.00000000e+00
8.00000000e-01	-2.87376813e-02	2.46818352e-02	-0.00000000e+00	0.00000000e+00
8.10000000e-01	7.08220601e-03	1.60340901e-02	-0.00000000e+00	0.00000000e+00
8.20000000e-01	1.30710838e-02	2.75906712e-03	-0.00000000e+00	0.00000000e+00
8.30000000e-01	-4.10668365e-03	-7.14998028e-03	-0.00000000e+00	0.00000000e+00
8.40000000e-01	5.42314811e-03	-2.31508515e-02	-0.00000000e+00	0.00000000e+00
8.50000000e-01	2.42488413e-02	-5.06605899e-02	-0.00000000e+00	0.00000000e+00
8.60000000e-01	1.68190623e-02	-6.88359828e-02	-0.00000000e+00	0.00000000e+00
8.70000000e-01	-1.66888419e-02	-7.52807585e-02	-0.00000000e+00	0.00000000e+00
8.80000000e-01	-2.92734075e-02	-7.82717619e-02	-0.00000000e+00	0.00000000e+00
8.90000000e-01	-1.34030577e-02	-4.39500183e-02	-0.00000000e+00	0.00000000e+00
9.00000000e-01	1.16360023e-02	2.05165385e-02	-0.00000000e+00	0.00000000e+00
9.10000000e-01	4.29961232e-02	6.84685956e-02	-0.00000000e+00	0.00000000e+00
9.20000000e-01	6.34037666e-02	4.77587466e-02	-0.00000000e+00	0.00000000e+00
9.30000000e-01	7.57649117e-02	-7.43721474e-03	-0.00000000e+00	0.00000000e+00
9.40000000e-01	6.57429264e-02	-1.37003239e-02	-0.00000000e+00	0.00000000e+00
9.50000000e-01	4.07022069e-02	1.65196343e-02	-0.00000000e+00	0.00000000e+00
9.60000000e-01	2.43403382e-02	4.69854465e-02	-0.00000000e+00	0.00000000e+00
9.70000000e-01	-9.31445495e-03	5.91560293e-02	-0.00000000e+00	0.00000000e+00
9.80000000e-01	-5.44439434e-02	2.86304382e-02	-0.00000000e+00	0.00000000e+00
9.90000000e-01	-5.96244986e-02	-7.89533125e-03	-0.00000000e+00	0.00000000e+00
1.00000000e+00	-4.47213186e-02	-5.53254566e-03	-0.00000000e+00	0.00000000e+00
1.01000000e+00	-1.78016872e-02	-8.73361331e-03	-0.00000000e+00	0.00000000e+00
1.02000000e+00	5.28152933e-02	-1.57569997e-02	-0.00000000e+00	0.00000000e+00
1.03000000e+00	9.44621197e-02	-1.15633131e-02	-0.00000000e+00	0.00000000e+00
1.04000000e+00	7.10881591e-02	-4.69864234e-02	-0.00000000e+00	0.00000000e+00
1.05000000e+00	3.87595141e-02	-9.05207387e-02	-0.00000000e+00	0.00000000e+00
1.06000000e+00	8.41008186e-03	-8.66115493e-02	-0.00000000e+00	0.00000000e+00
1.07000000e+00	-2.37456959e-02	-6.07110458e-02	-0.00000000e+00	0.00000000e+00
1.08000000e+00	-3.98095326e-02	-5.25159982e-02	-0.00000000e+00	0.00000000e+00
